,dayOfWeek,dayOfMonth,month,year,isWeekend,timestamp,isHolidayCA,isHolidayUS
2007,1,30,6,2008,0,2008-06-30,0,0
2008,2,1,7,2008,0,2008-07-01,1,0
2009,3,2,7,2008,0,2008-07-02,0,0
2010,4,3,7,2008,0,2008-07-03,0,0
2011,5,4,7,2008,0,2008-07-04,0,1
2012,6,5,7,2008,1,2008-07-05,0,0
2013,7,6,7,2008,1,2008-07-06,0,0
2014,1,7,7,2008,0,2008-07-07,0,0
2015,2,8,7,2008,0,2008-07-08,0,0
2016,3,9,7,2008,0,2008-07-09,0,0
2017,4,10,7,2008,0,2008-07-10,0,0
2018,5,11,7,2008,0,2008-07-11,0,0
2019,6,12,7,2008,1,2008-07-12,0,0
2020,7,13,7,2008,1,2008-07-13,0,0
2021,1,14,7,2008,0,2008-07-14,0,0
2022,2,15,7,2008,0,2008-07-15,0,0
2023,3,16,7,2008,0,2008-07-16,0,0
2024,4,17,7,2008,0,2008-07-17,0,0
2025,5,18,7,2008,0,2008-07-18,0,0
2026,6,19,7,2008,1,2008-07-19,0,0
2027,7,20,7,2008,1,2008-07-20,0,0
2028,1,21,7,2008,0,2008-07-21,0,0
2029,2,22,7,2008,0,2008-07-22,0,0
2030,3,23,7,2008,0,2008-07-23,0,0
2031,4,24,7,2008,0,2008-07-24,0,0
2032,5,25,7,2008,0,2008-07-25,0,0
2033,6,26,7,2008,1,2008-07-26,0,0
2034,7,27,7,2008,1,2008-07-27,0,0
2035,1,28,7,2008,0,2008-07-28,0,0
2036,2,29,7,2008,0,2008-07-29,0,0
2037,3,30,7,2008,0,2008-07-30,0,0
2038,4,31,7,2008,0,2008-07-31,0,0
2039,5,1,8,2008,0,2008-08-01,0,0
2040,6,2,8,2008,1,2008-08-02,0,0
2041,7,3,8,2008,1,2008-08-03,0,0
2042,1,4,8,2008,0,2008-08-04,1,0
2043,2,5,8,2008,0,2008-08-05,0,0
2044,3,6,8,2008,0,2008-08-06,0,0
2045,4,7,8,2008,0,2008-08-07,0,0
2046,5,8,8,2008,0,2008-08-08,0,0
2047,6,9,8,2008,1,2008-08-09,0,0
2048,7,10,8,2008,1,2008-08-10,0,0
2049,1,11,8,2008,0,2008-08-11,0,0
2050,2,12,8,2008,0,2008-08-12,0,0
2051,3,13,8,2008,0,2008-08-13,0,0
2052,4,14,8,2008,0,2008-08-14,0,0
2053,5,15,8,2008,0,2008-08-15,0,0
2054,6,16,8,2008,1,2008-08-16,0,0
2055,7,17,8,2008,1,2008-08-17,0,0
2056,1,18,8,2008,0,2008-08-18,0,0
2057,2,19,8,2008,0,2008-08-19,0,0
2058,3,20,8,2008,0,2008-08-20,0,0
2059,4,21,8,2008,0,2008-08-21,0,0
2060,5,22,8,2008,0,2008-08-22,0,0
2061,6,23,8,2008,1,2008-08-23,0,0
2062,7,24,8,2008,1,2008-08-24,0,0
2063,1,25,8,2008,0,2008-08-25,0,0
2064,2,26,8,2008,0,2008-08-26,0,0
2065,3,27,8,2008,0,2008-08-27,0,0
2066,4,28,8,2008,0,2008-08-28,0,0
2067,5,29,8,2008,0,2008-08-29,0,0
2068,6,30,8,2008,1,2008-08-30,0,0
2069,7,31,8,2008,1,2008-08-31,0,0
2070,1,1,9,2008,0,2008-09-01,1,1
2071,2,2,9,2008,0,2008-09-02,0,0
2072,3,3,9,2008,0,2008-09-03,0,0
2073,4,4,9,2008,0,2008-09-04,0,0
2074,5,5,9,2008,0,2008-09-05,0,0
2075,6,6,9,2008,1,2008-09-06,0,0
2076,7,7,9,2008,1,2008-09-07,0,0
2077,1,8,9,2008,0,2008-09-08,0,0
2078,2,9,9,2008,0,2008-09-09,0,0
2079,3,10,9,2008,0,2008-09-10,0,0
2080,4,11,9,2008,0,2008-09-11,0,0
2081,5,12,9,2008,0,2008-09-12,0,0
2082,6,13,9,2008,1,2008-09-13,0,0
2083,7,14,9,2008,1,2008-09-14,0,0
2084,1,15,9,2008,0,2008-09-15,0,0
2085,2,16,9,2008,0,2008-09-16,0,0
2086,3,17,9,2008,0,2008-09-17,0,0
2087,4,18,9,2008,0,2008-09-18,0,0
2088,5,19,9,2008,0,2008-09-19,0,0
2089,6,20,9,2008,1,2008-09-20,0,0
2090,7,21,9,2008,1,2008-09-21,0,0
2091,1,22,9,2008,0,2008-09-22,0,0
2092,2,23,9,2008,0,2008-09-23,0,0
2093,3,24,9,2008,0,2008-09-24,0,0
2094,4,25,9,2008,0,2008-09-25,0,0
2095,5,26,9,2008,0,2008-09-26,0,0
2096,6,27,9,2008,1,2008-09-27,0,0
2097,7,28,9,2008,1,2008-09-28,0,0
2098,1,29,9,2008,0,2008-09-29,0,0
2099,2,30,9,2008,0,2008-09-30,0,0
2100,3,1,10,2008,0,2008-10-01,0,0
2101,4,2,10,2008,0,2008-10-02,0,0
2102,5,3,10,2008,0,2008-10-03,0,0
2103,6,4,10,2008,1,2008-10-04,0,0
2104,7,5,10,2008,1,2008-10-05,0,0
2105,1,6,10,2008,0,2008-10-06,0,0
2106,2,7,10,2008,0,2008-10-07,0,0
2107,3,8,10,2008,0,2008-10-08,0,0
2108,4,9,10,2008,0,2008-10-09,0,0
2109,5,10,10,2008,0,2008-10-10,0,0
2110,6,11,10,2008,1,2008-10-11,0,0
2111,7,12,10,2008,1,2008-10-12,0,0
2112,1,13,10,2008,0,2008-10-13,1,1
2113,2,14,10,2008,0,2008-10-14,0,0
2114,3,15,10,2008,0,2008-10-15,0,0
2115,4,16,10,2008,0,2008-10-16,0,0
2116,5,17,10,2008,0,2008-10-17,0,0
2117,6,18,10,2008,1,2008-10-18,0,0
2118,7,19,10,2008,1,2008-10-19,0,0
2119,1,20,10,2008,0,2008-10-20,0,0
2120,2,21,10,2008,0,2008-10-21,0,0
2121,3,22,10,2008,0,2008-10-22,0,0
2122,4,23,10,2008,0,2008-10-23,0,0
2123,5,24,10,2008,0,2008-10-24,0,0
2124,6,25,10,2008,1,2008-10-25,0,0
2125,7,26,10,2008,1,2008-10-26,0,0
2126,1,27,10,2008,0,2008-10-27,0,0
2127,2,28,10,2008,0,2008-10-28,0,0
2128,3,29,10,2008,0,2008-10-29,0,0
2129,4,30,10,2008,0,2008-10-30,0,0
2130,5,31,10,2008,0,2008-10-31,0,0
2131,6,1,11,2008,1,2008-11-01,0,0
2132,7,2,11,2008,1,2008-11-02,0,0
2133,1,3,11,2008,0,2008-11-03,0,0
2134,2,4,11,2008,0,2008-11-04,0,0
2135,3,5,11,2008,0,2008-11-05,0,0
2136,4,6,11,2008,0,2008-11-06,0,0
2137,5,7,11,2008,0,2008-11-07,0,0
2138,6,8,11,2008,1,2008-11-08,0,0
2139,7,9,11,2008,1,2008-11-09,0,0
2140,1,10,11,2008,0,2008-11-10,0,0
2141,2,11,11,2008,0,2008-11-11,0,1
2142,3,12,11,2008,0,2008-11-12,0,0
2143,4,13,11,2008,0,2008-11-13,0,0
2144,5,14,11,2008,0,2008-11-14,0,0
2145,6,15,11,2008,1,2008-11-15,0,0
2146,7,16,11,2008,1,2008-11-16,0,0
2147,1,17,11,2008,0,2008-11-17,0,0
2148,2,18,11,2008,0,2008-11-18,0,0
2149,3,19,11,2008,0,2008-11-19,0,0
2150,4,20,11,2008,0,2008-11-20,0,0
2151,5,21,11,2008,0,2008-11-21,0,0
2152,6,22,11,2008,1,2008-11-22,0,0
2153,7,23,11,2008,1,2008-11-23,0,0
2154,1,24,11,2008,0,2008-11-24,0,0
2155,2,25,11,2008,0,2008-11-25,0,0
2156,3,26,11,2008,0,2008-11-26,0,0
2157,4,27,11,2008,0,2008-11-27,0,1
2158,5,28,11,2008,0,2008-11-28,0,0
2159,6,29,11,2008,1,2008-11-29,0,0
2160,7,30,11,2008,1,2008-11-30,0,0
2161,1,1,12,2008,0,2008-12-01,0,0
2162,2,2,12,2008,0,2008-12-02,0,0
2163,3,3,12,2008,0,2008-12-03,0,0
2164,4,4,12,2008,0,2008-12-04,0,0
2165,5,5,12,2008,0,2008-12-05,0,0
2166,6,6,12,2008,1,2008-12-06,0,0
2167,7,7,12,2008,1,2008-12-07,0,0
2168,1,8,12,2008,0,2008-12-08,0,0
2169,2,9,12,2008,0,2008-12-09,0,0
2170,3,10,12,2008,0,2008-12-10,0,0
2171,4,11,12,2008,0,2008-12-11,0,0
2172,5,12,12,2008,0,2008-12-12,0,0
2173,6,13,12,2008,1,2008-12-13,0,0
2174,7,14,12,2008,1,2008-12-14,0,0
2175,1,15,12,2008,0,2008-12-15,0,0
2176,2,16,12,2008,0,2008-12-16,0,0
2177,3,17,12,2008,0,2008-12-17,0,0
2178,4,18,12,2008,0,2008-12-18,0,0
2179,5,19,12,2008,0,2008-12-19,0,0
2180,6,20,12,2008,1,2008-12-20,0,0
2181,7,21,12,2008,1,2008-12-21,0,0
2182,1,22,12,2008,0,2008-12-22,0,0
2183,2,23,12,2008,0,2008-12-23,0,0
2184,3,24,12,2008,0,2008-12-24,0,0
2185,4,25,12,2008,0,2008-12-25,1,1
2186,5,26,12,2008,0,2008-12-26,1,0
2187,6,27,12,2008,1,2008-12-27,0,0
2188,7,28,12,2008,1,2008-12-28,0,0
2189,1,29,12,2008,0,2008-12-29,0,0
2190,2,30,12,2008,0,2008-12-30,0,0
2191,3,31,12,2008,0,2008-12-31,0,0
2192,4,1,1,2009,0,2009-01-01,1,1
2193,5,2,1,2009,0,2009-01-02,0,0
2194,6,3,1,2009,1,2009-01-03,0,0
2195,7,4,1,2009,1,2009-01-04,0,0
2196,1,5,1,2009,0,2009-01-05,0,0
2197,2,6,1,2009,0,2009-01-06,0,0
2198,3,7,1,2009,0,2009-01-07,0,0
2199,4,8,1,2009,0,2009-01-08,0,0
2200,5,9,1,2009,0,2009-01-09,0,0
2201,6,10,1,2009,1,2009-01-10,0,0
2202,7,11,1,2009,1,2009-01-11,0,0
2203,1,12,1,2009,0,2009-01-12,0,0
2204,2,13,1,2009,0,2009-01-13,0,0
2205,3,14,1,2009,0,2009-01-14,0,0
2206,4,15,1,2009,0,2009-01-15,0,0
2207,5,16,1,2009,0,2009-01-16,0,0
2208,6,17,1,2009,1,2009-01-17,0,0
2209,7,18,1,2009,1,2009-01-18,0,0
2210,1,19,1,2009,0,2009-01-19,0,1
2211,2,20,1,2009,0,2009-01-20,0,0
2212,3,21,1,2009,0,2009-01-21,0,0
2213,4,22,1,2009,0,2009-01-22,0,0
2214,5,23,1,2009,0,2009-01-23,0,0
2215,6,24,1,2009,1,2009-01-24,0,0
2216,7,25,1,2009,1,2009-01-25,0,0
2217,1,26,1,2009,0,2009-01-26,0,0
2218,2,27,1,2009,0,2009-01-27,0,0
2219,3,28,1,2009,0,2009-01-28,0,0
2220,4,29,1,2009,0,2009-01-29,0,0
2221,5,30,1,2009,0,2009-01-30,0,0
2222,6,31,1,2009,1,2009-01-31,0,0
2223,7,1,2,2009,1,2009-02-01,0,0
2224,1,2,2,2009,0,2009-02-02,0,0
2225,2,3,2,2009,0,2009-02-03,0,0
2226,3,4,2,2009,0,2009-02-04,0,0
2227,4,5,2,2009,0,2009-02-05,0,0
2228,5,6,2,2009,0,2009-02-06,0,0
2229,6,7,2,2009,1,2009-02-07,0,0
2230,7,8,2,2009,1,2009-02-08,0,0
2231,1,9,2,2009,0,2009-02-09,0,0
2232,2,10,2,2009,0,2009-02-10,0,0
2233,3,11,2,2009,0,2009-02-11,0,0
2234,4,12,2,2009,0,2009-02-12,0,0
2235,5,13,2,2009,0,2009-02-13,0,0
2236,6,14,2,2009,1,2009-02-14,0,0
2237,7,15,2,2009,1,2009-02-15,0,0
2238,1,16,2,2009,0,2009-02-16,1,1
2239,2,17,2,2009,0,2009-02-17,0,0
2240,3,18,2,2009,0,2009-02-18,0,0
2241,4,19,2,2009,0,2009-02-19,0,0
2242,5,20,2,2009,0,2009-02-20,0,0
2243,6,21,2,2009,1,2009-02-21,0,0
2244,7,22,2,2009,1,2009-02-22,0,0
2245,1,23,2,2009,0,2009-02-23,0,0
2246,2,24,2,2009,0,2009-02-24,0,0
2247,3,25,2,2009,0,2009-02-25,0,0
2248,4,26,2,2009,0,2009-02-26,0,0
2249,5,27,2,2009,0,2009-02-27,0,0
2250,6,28,2,2009,1,2009-02-28,0,0
2251,7,1,3,2009,1,2009-03-01,0,0
2252,1,2,3,2009,0,2009-03-02,0,0
2253,2,3,3,2009,0,2009-03-03,0,0
2254,3,4,3,2009,0,2009-03-04,0,0
2255,4,5,3,2009,0,2009-03-05,0,0
2256,5,6,3,2009,0,2009-03-06,0,0
2257,6,7,3,2009,1,2009-03-07,0,0
2258,7,8,3,2009,1,2009-03-08,0,0
2259,1,9,3,2009,0,2009-03-09,0,0
2260,2,10,3,2009,0,2009-03-10,0,0
2261,3,11,3,2009,0,2009-03-11,0,0
2262,4,12,3,2009,0,2009-03-12,0,0
2263,5,13,3,2009,0,2009-03-13,0,0
2264,6,14,3,2009,1,2009-03-14,0,0
2265,7,15,3,2009,1,2009-03-15,0,0
2266,1,16,3,2009,0,2009-03-16,0,0
2267,2,17,3,2009,0,2009-03-17,0,0
2268,3,18,3,2009,0,2009-03-18,0,0
2269,4,19,3,2009,0,2009-03-19,0,0
2270,5,20,3,2009,0,2009-03-20,0,0
2271,6,21,3,2009,1,2009-03-21,0,0
2272,7,22,3,2009,1,2009-03-22,0,0
2273,1,23,3,2009,0,2009-03-23,0,0
2274,2,24,3,2009,0,2009-03-24,0,0
2275,3,25,3,2009,0,2009-03-25,0,0
2276,4,26,3,2009,0,2009-03-26,0,0
2277,5,27,3,2009,0,2009-03-27,0,0
2278,6,28,3,2009,1,2009-03-28,0,0
2279,7,29,3,2009,1,2009-03-29,0,0
2280,1,30,3,2009,0,2009-03-30,0,0
2281,2,31,3,2009,0,2009-03-31,0,0
2282,3,1,4,2009,0,2009-04-01,0,0
2283,4,2,4,2009,0,2009-04-02,0,0
2284,5,3,4,2009,0,2009-04-03,0,0
2285,6,4,4,2009,1,2009-04-04,0,0
2286,7,5,4,2009,1,2009-04-05,0,0
2287,1,6,4,2009,0,2009-04-06,0,0
2288,2,7,4,2009,0,2009-04-07,0,0
2289,3,8,4,2009,0,2009-04-08,0,0
2290,4,9,4,2009,0,2009-04-09,0,0
2291,5,10,4,2009,0,2009-04-10,1,0
2292,6,11,4,2009,1,2009-04-11,0,0
2293,7,12,4,2009,1,2009-04-12,0,0
2294,1,13,4,2009,0,2009-04-13,0,0
2295,2,14,4,2009,0,2009-04-14,0,0
2296,3,15,4,2009,0,2009-04-15,0,0
2297,4,16,4,2009,0,2009-04-16,0,0
2298,5,17,4,2009,0,2009-04-17,0,0
2299,6,18,4,2009,1,2009-04-18,0,0
2300,7,19,4,2009,1,2009-04-19,0,0
2301,1,20,4,2009,0,2009-04-20,0,0
2302,2,21,4,2009,0,2009-04-21,0,0
2303,3,22,4,2009,0,2009-04-22,0,0
2304,4,23,4,2009,0,2009-04-23,0,0
2305,5,24,4,2009,0,2009-04-24,0,0
2306,6,25,4,2009,1,2009-04-25,0,0
2307,7,26,4,2009,1,2009-04-26,0,0
2308,1,27,4,2009,0,2009-04-27,0,0
2309,2,28,4,2009,0,2009-04-28,0,0
2310,3,29,4,2009,0,2009-04-29,0,0
2311,4,30,4,2009,0,2009-04-30,0,0
2312,5,1,5,2009,0,2009-05-01,0,0
2313,6,2,5,2009,1,2009-05-02,0,0
2314,7,3,5,2009,1,2009-05-03,0,0
2315,1,4,5,2009,0,2009-05-04,0,0
2316,2,5,5,2009,0,2009-05-05,0,0
2317,3,6,5,2009,0,2009-05-06,0,0
2318,4,7,5,2009,0,2009-05-07,0,0
2319,5,8,5,2009,0,2009-05-08,0,0
2320,6,9,5,2009,1,2009-05-09,0,0
2321,7,10,5,2009,1,2009-05-10,0,0
2322,1,11,5,2009,0,2009-05-11,0,0
2323,2,12,5,2009,0,2009-05-12,0,0
2324,3,13,5,2009,0,2009-05-13,0,0
2325,4,14,5,2009,0,2009-05-14,0,0
2326,5,15,5,2009,0,2009-05-15,0,0
2327,6,16,5,2009,1,2009-05-16,0,0
2328,7,17,5,2009,1,2009-05-17,0,0
2329,1,18,5,2009,0,2009-05-18,1,0
2330,2,19,5,2009,0,2009-05-19,0,0
2331,3,20,5,2009,0,2009-05-20,0,0
2332,4,21,5,2009,0,2009-05-21,0,0
2333,5,22,5,2009,0,2009-05-22,0,0
2334,6,23,5,2009,1,2009-05-23,0,0
2335,7,24,5,2009,1,2009-05-24,0,0
2336,1,25,5,2009,0,2009-05-25,0,1
2337,2,26,5,2009,0,2009-05-26,0,0
2338,3,27,5,2009,0,2009-05-27,0,0
2339,4,28,5,2009,0,2009-05-28,0,0
2340,5,29,5,2009,0,2009-05-29,0,0
2341,6,30,5,2009,1,2009-05-30,0,0
2342,7,31,5,2009,1,2009-05-31,0,0
2343,1,1,6,2009,0,2009-06-01,0,0
2344,2,2,6,2009,0,2009-06-02,0,0
2345,3,3,6,2009,0,2009-06-03,0,0
2346,4,4,6,2009,0,2009-06-04,0,0
2347,5,5,6,2009,0,2009-06-05,0,0
2348,6,6,6,2009,1,2009-06-06,0,0
2349,7,7,6,2009,1,2009-06-07,0,0
2350,1,8,6,2009,0,2009-06-08,0,0
2351,2,9,6,2009,0,2009-06-09,0,0
2352,3,10,6,2009,0,2009-06-10,0,0
2353,4,11,6,2009,0,2009-06-11,0,0
2354,5,12,6,2009,0,2009-06-12,0,0
2355,6,13,6,2009,1,2009-06-13,0,0
2356,7,14,6,2009,1,2009-06-14,0,0
2357,1,15,6,2009,0,2009-06-15,0,0
2358,2,16,6,2009,0,2009-06-16,0,0
2359,3,17,6,2009,0,2009-06-17,0,0
2360,4,18,6,2009,0,2009-06-18,0,0
2361,5,19,6,2009,0,2009-06-19,0,0
2362,6,20,6,2009,1,2009-06-20,0,0
2363,7,21,6,2009,1,2009-06-21,0,0
2364,1,22,6,2009,0,2009-06-22,0,0
2365,2,23,6,2009,0,2009-06-23,0,0
2366,3,24,6,2009,0,2009-06-24,0,0
2367,4,25,6,2009,0,2009-06-25,0,0
2368,5,26,6,2009,0,2009-06-26,0,0
2369,6,27,6,2009,1,2009-06-27,0,0
2370,7,28,6,2009,1,2009-06-28,0,0
2371,1,29,6,2009,0,2009-06-29,0,0
2372,2,30,6,2009,0,2009-06-30,0,0
2373,3,1,7,2009,0,2009-07-01,1,0
2374,4,2,7,2009,0,2009-07-02,0,0
2375,5,3,7,2009,0,2009-07-03,0,1
2376,6,4,7,2009,1,2009-07-04,0,1
2377,7,5,7,2009,1,2009-07-05,0,0
2378,1,6,7,2009,0,2009-07-06,0,0
2379,2,7,7,2009,0,2009-07-07,0,0
2380,3,8,7,2009,0,2009-07-08,0,0
2381,4,9,7,2009,0,2009-07-09,0,0
2382,5,10,7,2009,0,2009-07-10,0,0
2383,6,11,7,2009,1,2009-07-11,0,0
2384,7,12,7,2009,1,2009-07-12,0,0
2385,1,13,7,2009,0,2009-07-13,0,0
2386,2,14,7,2009,0,2009-07-14,0,0
2387,3,15,7,2009,0,2009-07-15,0,0
2388,4,16,7,2009,0,2009-07-16,0,0
2389,5,17,7,2009,0,2009-07-17,0,0
2390,6,18,7,2009,1,2009-07-18,0,0
2391,7,19,7,2009,1,2009-07-19,0,0
2392,1,20,7,2009,0,2009-07-20,0,0
2393,2,21,7,2009,0,2009-07-21,0,0
2394,3,22,7,2009,0,2009-07-22,0,0
2395,4,23,7,2009,0,2009-07-23,0,0
2396,5,24,7,2009,0,2009-07-24,0,0
2397,6,25,7,2009,1,2009-07-25,0,0
2398,7,26,7,2009,1,2009-07-26,0,0
2399,1,27,7,2009,0,2009-07-27,0,0
2400,2,28,7,2009,0,2009-07-28,0,0
2401,3,29,7,2009,0,2009-07-29,0,0
2402,4,30,7,2009,0,2009-07-30,0,0
2403,5,31,7,2009,0,2009-07-31,0,0
2404,6,1,8,2009,1,2009-08-01,0,0
2405,7,2,8,2009,1,2009-08-02,0,0
2406,1,3,8,2009,0,2009-08-03,1,0
2407,2,4,8,2009,0,2009-08-04,0,0
2408,3,5,8,2009,0,2009-08-05,0,0
2409,4,6,8,2009,0,2009-08-06,0,0
2410,5,7,8,2009,0,2009-08-07,0,0
2411,6,8,8,2009,1,2009-08-08,0,0
2412,7,9,8,2009,1,2009-08-09,0,0
2413,1,10,8,2009,0,2009-08-10,0,0
2414,2,11,8,2009,0,2009-08-11,0,0
2415,3,12,8,2009,0,2009-08-12,0,0
2416,4,13,8,2009,0,2009-08-13,0,0
2417,5,14,8,2009,0,2009-08-14,0,0
2418,6,15,8,2009,1,2009-08-15,0,0
2419,7,16,8,2009,1,2009-08-16,0,0
2420,1,17,8,2009,0,2009-08-17,0,0
2421,2,18,8,2009,0,2009-08-18,0,0
2422,3,19,8,2009,0,2009-08-19,0,0
2423,4,20,8,2009,0,2009-08-20,0,0
2424,5,21,8,2009,0,2009-08-21,0,0
2425,6,22,8,2009,1,2009-08-22,0,0
2426,7,23,8,2009,1,2009-08-23,0,0
2427,1,24,8,2009,0,2009-08-24,0,0
2428,2,25,8,2009,0,2009-08-25,0,0
2429,3,26,8,2009,0,2009-08-26,0,0
2430,4,27,8,2009,0,2009-08-27,0,0
2431,5,28,8,2009,0,2009-08-28,0,0
2432,6,29,8,2009,1,2009-08-29,0,0
2433,7,30,8,2009,1,2009-08-30,0,0
2434,1,31,8,2009,0,2009-08-31,0,0
2435,2,1,9,2009,0,2009-09-01,0,0
2436,3,2,9,2009,0,2009-09-02,0,0
2437,4,3,9,2009,0,2009-09-03,0,0
2438,5,4,9,2009,0,2009-09-04,0,0
2439,6,5,9,2009,1,2009-09-05,0,0
2440,7,6,9,2009,1,2009-09-06,0,0
2441,1,7,9,2009,0,2009-09-07,1,1
2442,2,8,9,2009,0,2009-09-08,0,0
2443,3,9,9,2009,0,2009-09-09,0,0
2444,4,10,9,2009,0,2009-09-10,0,0
2445,5,11,9,2009,0,2009-09-11,0,0
2446,6,12,9,2009,1,2009-09-12,0,0
2447,7,13,9,2009,1,2009-09-13,0,0
2448,1,14,9,2009,0,2009-09-14,0,0
2449,2,15,9,2009,0,2009-09-15,0,0
2450,3,16,9,2009,0,2009-09-16,0,0
2451,4,17,9,2009,0,2009-09-17,0,0
2452,5,18,9,2009,0,2009-09-18,0,0
2453,6,19,9,2009,1,2009-09-19,0,0
2454,7,20,9,2009,1,2009-09-20,0,0
2455,1,21,9,2009,0,2009-09-21,0,0
2456,2,22,9,2009,0,2009-09-22,0,0
2457,3,23,9,2009,0,2009-09-23,0,0
2458,4,24,9,2009,0,2009-09-24,0,0
2459,5,25,9,2009,0,2009-09-25,0,0
2460,6,26,9,2009,1,2009-09-26,0,0
2461,7,27,9,2009,1,2009-09-27,0,0
2462,1,28,9,2009,0,2009-09-28,0,0
2463,2,29,9,2009,0,2009-09-29,0,0
2464,3,30,9,2009,0,2009-09-30,0,0
2465,4,1,10,2009,0,2009-10-01,0,0
2466,5,2,10,2009,0,2009-10-02,0,0
2467,6,3,10,2009,1,2009-10-03,0,0
2468,7,4,10,2009,1,2009-10-04,0,0
2469,1,5,10,2009,0,2009-10-05,0,0
2470,2,6,10,2009,0,2009-10-06,0,0
2471,3,7,10,2009,0,2009-10-07,0,0
2472,4,8,10,2009,0,2009-10-08,0,0
2473,5,9,10,2009,0,2009-10-09,0,0
2474,6,10,10,2009,1,2009-10-10,0,0
2475,7,11,10,2009,1,2009-10-11,0,0
2476,1,12,10,2009,0,2009-10-12,1,1
2477,2,13,10,2009,0,2009-10-13,0,0
2478,3,14,10,2009,0,2009-10-14,0,0
2479,4,15,10,2009,0,2009-10-15,0,0
2480,5,16,10,2009,0,2009-10-16,0,0
2481,6,17,10,2009,1,2009-10-17,0,0
2482,7,18,10,2009,1,2009-10-18,0,0
2483,1,19,10,2009,0,2009-10-19,0,0
2484,2,20,10,2009,0,2009-10-20,0,0
2485,3,21,10,2009,0,2009-10-21,0,0
2486,4,22,10,2009,0,2009-10-22,0,0
2487,5,23,10,2009,0,2009-10-23,0,0
2488,6,24,10,2009,1,2009-10-24,0,0
2489,7,25,10,2009,1,2009-10-25,0,0
2490,1,26,10,2009,0,2009-10-26,0,0
2491,2,27,10,2009,0,2009-10-27,0,0
2492,3,28,10,2009,0,2009-10-28,0,0
2493,4,29,10,2009,0,2009-10-29,0,0
2494,5,30,10,2009,0,2009-10-30,0,0
2495,6,31,10,2009,1,2009-10-31,0,0
2496,7,1,11,2009,1,2009-11-01,0,0
2497,1,2,11,2009,0,2009-11-02,0,0
2498,2,3,11,2009,0,2009-11-03,0,0
2499,3,4,11,2009,0,2009-11-04,0,0
2500,4,5,11,2009,0,2009-11-05,0,0
2501,5,6,11,2009,0,2009-11-06,0,0
2502,6,7,11,2009,1,2009-11-07,0,0
2503,7,8,11,2009,1,2009-11-08,0,0
2504,1,9,11,2009,0,2009-11-09,0,0
2505,2,10,11,2009,0,2009-11-10,0,0
2506,3,11,11,2009,0,2009-11-11,0,1
2507,4,12,11,2009,0,2009-11-12,0,0
2508,5,13,11,2009,0,2009-11-13,0,0
2509,6,14,11,2009,1,2009-11-14,0,0
2510,7,15,11,2009,1,2009-11-15,0,0
2511,1,16,11,2009,0,2009-11-16,0,0
2512,2,17,11,2009,0,2009-11-17,0,0
2513,3,18,11,2009,0,2009-11-18,0,0
2514,4,19,11,2009,0,2009-11-19,0,0
2515,5,20,11,2009,0,2009-11-20,0,0
2516,6,21,11,2009,1,2009-11-21,0,0
2517,7,22,11,2009,1,2009-11-22,0,0
2518,1,23,11,2009,0,2009-11-23,0,0
2519,2,24,11,2009,0,2009-11-24,0,0
2520,3,25,11,2009,0,2009-11-25,0,0
2521,4,26,11,2009,0,2009-11-26,0,1
2522,5,27,11,2009,0,2009-11-27,0,0
2523,6,28,11,2009,1,2009-11-28,0,0
2524,7,29,11,2009,1,2009-11-29,0,0
2525,1,30,11,2009,0,2009-11-30,0,0
2526,2,1,12,2009,0,2009-12-01,0,0
2527,3,2,12,2009,0,2009-12-02,0,0
2528,4,3,12,2009,0,2009-12-03,0,0
2529,5,4,12,2009,0,2009-12-04,0,0
2530,6,5,12,2009,1,2009-12-05,0,0
2531,7,6,12,2009,1,2009-12-06,0,0
2532,1,7,12,2009,0,2009-12-07,0,0
2533,2,8,12,2009,0,2009-12-08,0,0
2534,3,9,12,2009,0,2009-12-09,0,0
2535,4,10,12,2009,0,2009-12-10,0,0
2536,5,11,12,2009,0,2009-12-11,0,0
2537,6,12,12,2009,1,2009-12-12,0,0
2538,7,13,12,2009,1,2009-12-13,0,0
2539,1,14,12,2009,0,2009-12-14,0,0
2540,2,15,12,2009,0,2009-12-15,0,0
2541,3,16,12,2009,0,2009-12-16,0,0
2542,4,17,12,2009,0,2009-12-17,0,0
2543,5,18,12,2009,0,2009-12-18,0,0
2544,6,19,12,2009,1,2009-12-19,0,0
2545,7,20,12,2009,1,2009-12-20,0,0
2546,1,21,12,2009,0,2009-12-21,0,0
2547,2,22,12,2009,0,2009-12-22,0,0
2548,3,23,12,2009,0,2009-12-23,0,0
2549,4,24,12,2009,0,2009-12-24,0,0
2550,5,25,12,2009,0,2009-12-25,1,1
2551,6,26,12,2009,1,2009-12-26,0,0
2552,7,27,12,2009,1,2009-12-27,0,0
2553,1,28,12,2009,0,2009-12-28,1,0
2554,2,29,12,2009,0,2009-12-29,0,0
2555,3,30,12,2009,0,2009-12-30,0,0
2556,4,31,12,2009,0,2009-12-31,0,0
2557,5,1,1,2010,0,2010-01-01,1,1
2558,6,2,1,2010,1,2010-01-02,0,0
2559,7,3,1,2010,1,2010-01-03,0,0
2560,1,4,1,2010,0,2010-01-04,0,0
2561,2,5,1,2010,0,2010-01-05,0,0
2562,3,6,1,2010,0,2010-01-06,0,0
2563,4,7,1,2010,0,2010-01-07,0,0
2564,5,8,1,2010,0,2010-01-08,0,0
